"","ASV_ID","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence","Unique.ID"
"1914","76f12ea97fe1b5a5730d270d2c29f66c","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus","uncultured_marine",0.992411397,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Puniceicoccaceae_Pelagicoccus"
"1915","76f568043bcf6bb5fee70b83f0333d02","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","",0.999633015,"Bacteria_Sumerlaeota_Sumerlaeia_Sumerlaeales_Sumerlaeaceae_Sumerlaea"
"1916","76f5fc489e0e6e9cca2ced3ce62c9acf","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","","",0.997746728,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_"
"1917","7704d6e7feda807772d843ef8ef8f9ae","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","",0.999997856,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Flavobacterium"
"1918","770eb3e35686b1e7856ad712fc97ccf3","Bacteria","Patescibacteria","Berkelbacteria","Berkelbacteria","Berkelbacteria","Berkelbacteria","uncultured_bacterium",0.998587917,"Bacteria_Patescibacteria_Berkelbacteria_Berkelbacteria_Berkelbacteria_Berkelbacteria"
"1919","771e576da84ee86fba0c64210f0d1aeb","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","uncultured_proteobacterium",0.999886326,"Bacteria_Proteobacteria_Gammaproteobacteria_Ectothiorhodospirales_Ectothiorhodospiraceae_uncultured"
"1920","774c0c185a4bc4c511727441354cca80","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","uncultured_bacterium",0.93305808,"Bacteria_Planctomycetota_Planctomycetes_Pirellulales_Pirellulaceae_Rubripirellula"
"1921","7775c27cc38e2003dd18d54ad0e17f98","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","",0.901970529,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter"
"1922","777ace89ed87e5018654898bc24dfc2e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","",0.999999904,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Dokdonia"
"1923","779b326f3385544771b190c23ea25086","Bacteria","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429","",1,"Bacteria_Cyanobacteria_Cyanobacteriia_Pseudanabaenales_Pseudanabaenaceae_Pseudanabaena_PCC-7429"
"1924","779ef20ad0b09ee77787d6cc030bd61a","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes_VC2.1_Bac22","Bacteroidetes_VC2.1_Bac22","Bacteroidetes_VC2.1_Bac22","bacterium_enrichment",0.92896859,"Bacteria_Bacteroidota_Bacteroidia_Bacteroidetes_VC2.1_Bac22_Bacteroidetes_VC2.1_Bac22_Bacteroidetes_VC2.1_Bac22"
"1925","77a6972068e7e7e8d5376c8571ebba3a","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_marine",0.999743711,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichaceae_uncultured"
"1926","77b066a0b5a9d03132fd73e2ef5f1e2b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"1927","77d3933ed2b7cbd1ab0e29a59a036cec","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","","",0.999975602,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_"
"1928","77dd4796935eafda311b2702d45f16f8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","uncultured_marine",0.982265517,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter"
"1929","77e1bd561eacafbffeb287bfe1adc06a","Bacteria","Proteobacteria","Alphaproteobacteria","","","","",0.981124309,"Bacteria_Proteobacteria_Alphaproteobacteria___"
"1930","77efe958c5ba3d9be8d5440b86577881","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","","",0.999999998,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_"
"1931","77f533c306fc09e39a6a5db2896bba9a","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","","",0.973268203,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_"
"1932","7809db00f92434cba1be4d9512822022","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","",0.999872261,"Bacteria_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)"
"1933","7812da1c6c9c560d60f0557a28c76505","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","uncultured_bacterium",0.965666848,"Bacteria_Proteobacteria_Gammaproteobacteria_Granulosicoccales_Granulosicoccaceae_Granulosicoccus"
"1934","782ad0fef1afa34607e8eefe1258466b","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","uncultured_Cytophagia",0.904001219,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Cyclobacteriaceae_Marinoscillum"
"1935","78305b3c7c4c0ad4f025bbbc850abc85","Bacteria","","","","","","",0.999876031,"Bacteria_____"
"1936","783bd8475998a4b68eeacbbe0d62cece","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.977243894,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"1937","78421dd3efcf19a869c01409e2db17c3","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Capnocytophaga"
"1938","7842f485894b98d895692bd403602544","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algitalea","uncultured_bacterium",0.999738492,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Algitalea"
"1939","78463f3531686d5eca6fa6c1aa4e9786","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","",0.999999601,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola"
"1940","78732fb564f688edbbb77dde8f2b92fd","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.999969965,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"1941","7874a39ebfc168471b5405ccd6290320","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","","",0.985573293,"Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_"
"1942","788cd0caf51dd7a2a8182b71bc64ad19","Bacteria","","","","","","",0.956143534,"Bacteria_____"
"1943","789caf21e8c079038461e38938133752","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","",0.909985927,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus"
"1944","78a66e159ab87d4dcf0f8e90ba978e05","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999997,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"1945","78b175b68f93cae27d7be2b30fe80765","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","Izimaplasma","uncultured_bacterium",0.955925074,"Bacteria_Firmicutes_Bacilli_Izemoplasmatales_Izemoplasmataceae_Izimaplasma"
"1946","78bd654786a45a73633b23d29b274a43","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","",0.993548194,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_uncultured"
"1947","78bfd9f5c4bfb1a7a89c151d75d7e57e","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",0.911458516,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_uncultured"
"1948","78c3903ebc285b1d5eb650fdda12d84c","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_bacterium",0.939738079,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Lentimicrobiaceae_Lentimicrobiaceae"
"1949","78e56294c430d0c826f9f2896066ad77","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","",0.999999348,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_Colwellia"
"1950","78ed737fb4cbfba9e50409d5359ecbf5","Bacteria","","","","","","",0.994594727,"Bacteria_____"
"1951","78ed7c3844e4f2793910d72828d40709","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","",1,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"1952","78f07970efbc22e3fcc10a1333a7a006","Bacteria","Firmicutes","Thermoanaerobacteria","Thermoanaerobacterales","SRB2","SRB2","",0.950688209,"Bacteria_Firmicutes_Thermoanaerobacteria_Thermoanaerobacterales_SRB2_SRB2"
"1953","78ff010584bf72353144053cb540d3db","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","Glaciecola_punicea",0.993408275,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Glaciecola"
"1954","792ac5e87c7495a872f85c5d927dbdfc","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Haloferula","uncultured_bacterium",0.998949681,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Haloferula"
"1955","79505319ffdc703f9bf0741ab1acf21d","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","uncultured","uncultured_marine",0.949849595,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Nitrincolaceae_uncultured"
"1956","7957613091e7475464988383453c350d","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Pelosinus","",0.999907501,"Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Sporomusaceae_Pelosinus"
"1957","797a189a7697026e9c7040a2fff030b7","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","",0.998317313,"Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides"
"1958","7989504bcf9fee934f6e70c825d746ad","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_marine",0.987341529,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bdellovibrionales_Bdellovibrionaceae_OM27_clade"
"1959","79a688607bf90e37964e763fb640b2aa","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_lundensis",0.931195365,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas"
"1960","79d0a5cd108b3054338d357604043973","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999987,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"1961","79db308ec3d119b3e1109a3502eeebc8","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","ML602J-51","uncultured_bacterium",0.989835159,"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_ML602J-51"
"1962","79db979b60d19d7ed6f68c037e1b69d1","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","",1,"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_Gimesiaceae_uncultured"
"1963","79e733c1e812d64165c451c026a2de2b","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","uncultured_bacterium",0.99172022,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_NS11-12_marine_group_NS11-12_marine_group"
"1964","7a15fbbb34c5724ffb9f180d84744b8b","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","",0.99926012,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_Colwellia"
"1965","7a190b217aeae07c4f0f249c9207996b","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Francisella","uncultured_bacterium",0.955583059,"Bacteria_Proteobacteria_Gammaproteobacteria_Francisellales_Francisellaceae_Francisella"
"1966","7a2503f1e356fd5490f111e8289a84d0","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","","",0.999998938,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_"
"1967","7a38e72588d02f9521d5d12c9bfccfec","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Reinekea","uncultured_bacterium",0.92076096,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Saccharospirillaceae_Reinekea"
"1968","7a5042b46dfa028cc55f2ef5bffd2732","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",0.999189303,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"1969","7a729b05d0eaf950d134ad447715a0a1","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia","",0.957698605,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_I_Clade_Ia"
"1970","7a782b75779adf493364bcf19d9ea616","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","planctomycete_DDSW1318",0.977655797,"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_Gimesiaceae_uncultured"
"1971","7acb0374060f171d55caee05388dd169","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","uncultured_bacterium",0.997863946,"Bacteria_Proteobacteria_Gammaproteobacteria_Diplorickettsiales_Diplorickettsiaceae_Aquicella"
"1972","7ad4ab3bf9e3185b61ab77d8aa15df15","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella","",0.930532231,"Bacteria_Proteobacteria_Gammaproteobacteria_Arenicellales_Arenicellaceae_Arenicella"
"1973","7aee6eb638cff38f29be290cd4e5a898","Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","uncultured_planctomycete",0.927246065,"Bacteria_Planctomycetota_Pla4_lineage_Pla4_lineage_Pla4_lineage_Pla4_lineage"
"1974","7af31b791d84c8dc6e579e4145c7c606","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","",1,"Bacteria_NB1-j_NB1-j_NB1-j_NB1-j_NB1-j"
"1975","7af5e291f12d11622dd42cef17ca1880","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","",0.993678843,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter"
"1976","7b1cec12d504084ae93c4ddc0f00cda0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999998,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"1977","7b1d0e34e56c158b7b0139483fe8c1b9","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfocapsa","uncultured_Desulfobulbaceae",0.980017605,"Bacteria_Desulfobacterota_Desulfobulbia_Desulfobulbales_Desulfocapsaceae_Desulfocapsa"
"1978","7b3d3afe275a5bcbd1c72dbf495bbbba","Bacteria","","","","","","",0.999950396,"Bacteria_____"
"1979","7b44f4f53d86d367a24a53de93a78063","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999999,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"1980","7b5e1e9b31d18c6bfb1ddd3cf0f3d43b","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","uncultured","",0.999989363,"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_Rubinisphaeraceae_uncultured"
"1981","7b7e3ca013ce5bea9bf106f536b8de20","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",0.999999997,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"1982","7b7f5b19c5637c8f09a1ebaded87ad11","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","",0.999494497,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter"
"1983","7b80d42ced7e8a0b60cf8c9389dbcc2c","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","Izimaplasma","",0.999999998,"Bacteria_Firmicutes_Bacilli_Izemoplasmatales_Izemoplasmataceae_Izimaplasma"
"1984","7b80f470c962fdcdcac3f99fe4f0e8f0","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Roseimarinus","uncultured_bacterium",0.998005869,"Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prolixibacteraceae_Roseimarinus"
"1985","7b9c21dd5b7ea85a40d5267891e893bf","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","",0.999396658,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_Colwellia"
"1986","7ba21cbf4c803be0070dcff942b304c9","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","",0.997466821,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Winogradskyella"
"1987","7bd0aa2f700f7fc85f065bdcab8c0e52","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","uncultured_Planctomycetales",0.943168133,"Bacteria_Planctomycetota_vadinHA49_vadinHA49_vadinHA49_vadinHA49"
"1988","7be9f9901ccca9ce766f9ded81f0eec0","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",0.999993883,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas"
"1989","7c1e276095f97c6d3c23fec850b69e72","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","",0.999999601,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Rubritalea"
"1990","7c2399702b9e9ae1818011ce82eb88cb","Bacteria","Proteobacteria","Alphaproteobacteria","","","","",0.99999997,"Bacteria_Proteobacteria_Alphaproteobacteria___"
"1991","7c37955ac35887c758013f2422d9eb68","Bacteria","","","","","","",0.999946292,"Bacteria_____"
"1992","7c4049c56e1f5b646297631e86af46d6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Methylobacterium-Methylorubrum"
"1993","7c4d8a1443e733e3c635917e7e7cb5f8","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II","",0.998524465,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_II_Clade_II"
"1994","7c5397bb9669b51de1837f2d9e7f7c57","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga","Aurantivirga_profunda",0.978925609,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Aurantivirga"
"1995","7c5955974353faabdf252b7278f6ff36","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"1996","7c5e4d0ae5af3aaf0f7aadef00860ed0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.963522828,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"1997","7c70570d459a192456d2dfb20d726450","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","",1,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_env.OPS_17_env.OPS_17"
"1998","7c717e771cae1fe521b4af99c1165a65","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","uncultured_bacterium",0.978246442,"Bacteria_Patescibacteria_Saccharimonadia_Saccharimonadales_Saccharimonadales_Saccharimonadales"
"1999","7c77212af5a987c822882c8dca23d73e","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas","",0.999999902,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichaceae_Cocleimonas"
"2000","7c95d80e90c6711fca6224381ee8f4dd","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gaetbulibacter","",0.989390169,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Gaetbulibacter"
"2001","7c9f3c08ce5e05b099f57f0fda10e982","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","",0.996507554,"Bacteria_Verrucomicrobiota_Kiritimatiellae_WCHB1-41_WCHB1-41_WCHB1-41"
"2002","7cbd60b54f907d9941036d64b180f678","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured_Crater",0.999999999,"Bacteria_Planctomycetota_Planctomycetes_Gemmatales_Gemmataceae_uncultured"
"2003","7cbe90aaee279e623f95453df4b9bfbc","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","",0.91628165,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_uncultured"
"2004","7cc3fa5bfad17f96b7055b7e11d92bdb","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","",0.99180731,"Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter"
"2005","7cc966d0639945280da6fca49f562b70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus","",0.999985245,"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oleiphilaceae_Oleiphilus"
"2006","7cc966fe54f960c310823c048f218272","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","",0.970006694,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola"
"2007","7cd9f3d0e929a4f3c3165bf300d92c03","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter","uncultured_bacterium",0.999821712,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_Portibacter"
"2008","7cdd92ff419f00a7876ad4f00d7da889","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"2009","7ceab60929292a7932458611446da220","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter","",0.931359586,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Amylibacter"
"2010","7ceb3a69d5d21f6525f0cf23b845fa37","Bacteria","","","","","","",0.99480043,"Bacteria_____"
"2011","7cf024f0b6940d41a0e5a0efece66184","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Nodosilinea_PCC-7104","",0.999954914,"Bacteria_Cyanobacteria_Cyanobacteriia_Phormidesmiales_Nodosilineaceae_Nodosilinea_PCC-7104"
"2012","7cfdec8ddbef8a146936c17d68db8d9e","Unassigned","","","","","","",0.96107758,"Unassigned_____"
"2013","7d00130695b18294c68b6da889afb180","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","uncultured_marine",0.900318896,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter"
"2014","7d031325d69ad964a923da1e1dcedaf6","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","","",1,"Bacteria_Actinobacteriota_Actinobacteria_Frankiales_Sporichthyaceae_"
"2015","7d28c5c4ce26097d8cf34525e8d71c3b","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","",0.916183248,"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Altererythrobacter"
"2016","7d31e620f08afaae77a368ad751275de","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",0.999998454,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas"
"2017","7d39e16f39eb8fd40f85fc4eb4bf00e4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"2018","7d3ffdef598e6ab3c9a1bf91de9e67b7","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",0.999999012,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"2019","7d4674d738a7176d3df77944311b130a","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","","",0.983029289,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Spongiibacteraceae_"
